Ramp #,BL tension,BL tension start point,peak tension,value 3.25 seconds in,time 3.25 seconds into ramp,value 3.75 seconds into ramp,time 3.75 seconds into ramp,average of 3.25 and 3.75,average of all interval points,placeholder for time at min,Min value
,,,,,,,,,,
for macro #:,1.0
1,6.237429198153844,25.65239396,39.6349275,25.1824,38.90239396,25.1198,39.40239396,25.1511,25.219532135,,-2.815425
2,5.389047487748717,231.6858949,40.7610975,26.027,244.8858949,25.5891,245.3858949,25.80805,25.91584801111111,,-1.9707975
3,5.1618531359540825,437.5650341,41.8872675,26.9342,450.8150341,26.6214,451.3150341,26.7778,26.805999334999996,,-1.9707975
4,5.519520233358976,643.5772692,42.16881,27.0594,656.8272692,26.8717,657.3272692,26.96555,26.950994299090908,,-1.9707975
5,5.2909579467551024,849.735541,42.7631775,27.4348,862.985541,27.2158,863.485541,27.3253,27.281299452999995,,-2.1584925
0,5.35616267734872,1056.169258,43.3262625,27.7163,1069.419258,27.5599,1069.919258,27.6381,27.750999976000003,,-2.189775
,,,,,,,,,,
for macro #:,2.0
1,5.590780636045919,1296.077516,43.7016525,28.1855,1309.327516,27.9978,1309.827516,28.09165,28.053305062222222,,-2.1584925
2,5.827216673622446,1501.940847,43.607805,28.3419,1515.190847,27.9666,1515.690847,28.154249999999998,28.041985863636363,,-1.4077125
3,5.702929397102562,1707.943519,43.8893475,28.4671,1721.143519,28.2168,1721.643519,28.341949999999997,28.398948233,,-1.2825825
4,5.6256687284123705,1913.860021,44.859105,28.6548,1927.060021,28.3107,1927.560021,28.482750000000003,28.530453609090912,,-1.37643
5,6.180284269902565,2119.854535,44.7652575,28.7173,2133.054535,28.6861,2133.554535,28.701700000000002,28.741359943,,-1.0948875
0,5.800750781092784,2325.882395,45.2657775,29.0927,2339.082395,28.5609,2339.582395,28.8268,28.823263095454546,,-1.3451475
,,,,,,,,,,
for macro #:,3.0
1,5.932256770994877,2595.390773,45.1406475,28.7173,2608.640773,28.8737,2609.140773,28.7955,28.832066498,,-0.25026
2,5.833424227855667,2801.523271,45.484755,29.124,2814.723271,28.6861,2815.223271,28.90505,28.979829675555557,,-0.7820625
3,5.81000460069898,3007.611332,45.359625,29.0302,3020.861332,28.8112,3021.361332,28.9207,28.988345480000003,,-0.5943675
4,5.5141575642164975,3213.732842,45.5160375,28.7799,3226.932842,28.7799,3227.432842,28.7799,28.940335195999996,,-0.9071925
5,6.108177006989745,3419.726145,45.42219,28.8112,3432.976145,28.6861,3433.476145,28.748649999999998,28.746358157777777,,-0.62565
0,5.8781472336391785,3625.825145,45.2657775,28.8737,3639.025145,28.4045,3639.525145,28.6391,28.695607937272733,,-0.9697575
,,,,,,,,,,
for macro #:,4.0
1,5.975496371540816,3857.44424,45.234495,29.0614,3870.69424,28.905,3871.19424,28.9832,28.938045307000003,,-1.564125
2,5.888024751801018,4063.45548,45.484755,29.4055,4076.70548,28.9989,4077.20548,29.202199999999998,29.113690281000004,,-1.313865
3,5.965050343798969,4269.691999,44.8903875,28.8737,4282.891999,29.0302,4283.391999,28.95195,28.951441600909096,,-1.188735
4,6.070006596128202,4475.834392,45.17193,29.1866,4489.034392,29.0302,4489.534392,29.1084,29.022102768888885,,-1.12617
5,6.1164080388418345,4681.838874,45.2032125,29.0927,4695.088874,28.9363,4695.588874,29.014499999999998,28.900362432,,-0.62565
0,6.0675799027346935,4887.941373,46.17297,29.7809,4901.191373,29.3743,4901.691373,29.5776,29.35905261272727,,-0.6569325
,,,,,,,,,,
for macro #:,5.0
1,6.027039532615383,5137.351396,46.2668175,29.4994,5150.551396,29.2491,5151.051396,29.37425,29.393787543000002,,-0.312825
2,5.913750594969077,5343.474362,45.4534725,28.7173,5356.674362,28.6548,5357.174362,28.68605,28.885847340999998,,0.1564125
3,5.920099273179488,5549.546491,44.92167,28.5922,5562.746491,28.3732,5563.246491,28.4827,28.368942067,,-0.062565
4,5.648974075443876,5755.536017,44.29602,27.9353,5768.786017,27.7476,5769.286017,27.841450000000002,27.784747547000002,,-0.2815425
5,5.7544078883384655,5961.664146,43.732935,27.8727,5974.864146,27.685,5975.364146,27.77885,27.761166804,,-0.1564125
0,5.683199052326528,6167.80887,43.7016525,27.4348,6181.05887,27.2158,6181.55887,27.3253,27.466379229,,-0.2815425
,,,,,,,,,,
for macro #:,6.0
1,5.774660851154642,7166.097896,18.3002625,10.4484,7179.297896,10.4796,7179.797896,10.463999999999999,10.462719846,,-2.189775
2,4.823573830729594,7372.094645,22.4295525,12.7945,7385.344645,12.6694,7385.844645,12.73195,12.760563384000001,,-0.87591
3,5.371839911860824,7578.281034,23.7747,13.3889,7591.481034,13.2638,7591.981034,13.32635,13.226278527,,-0.437955
4,5.103128292615383,7784.333893,23.211615,12.9197,7797.583893,12.6694,7798.083893,12.794550000000001,12.82149406111111,,-0.50052
5,4.592863773041235,7990.435995,21.2721,11.7935,8003.635995,11.5745,8004.135995,11.684000000000001,11.679521681,,-0.50052
0,3.8467573539794873,8196.523394,19.207455,10.9802,8209.773394,10.7299,8210.273394,10.85505,10.76531619888889,,-0.9697575
,,,,,,,,,,
for macro #:,7.0
1,3.5194541915128186,8419.765521,18.1125675,10.0104,8433.015521,9.9166,8433.515521,9.9635,10.0096053304,,-0.938475
2,3.1740376306410245,8625.840996,16.4858775,9.4786,8639.090996,9.1658,8639.590996,9.3222,9.195752570363636,,-1.00104
3,3.160258251579487,8832.006392,15.76638,8.3837,8845.206392,8.415,8845.706392,8.399349999999998,8.5160036556,,-1.063605
4,2.896049802558974,9038.175017,15.203295,8.5714,9051.425017,8.196,9051.925017,8.383700000000001,8.306185637099999,,-1.0948875
5,2.9650996476428557,9244.261622,15.2971425,7.9145,9257.511622,8.0709,9258.011622,7.9927,8.034809906000001,,-1.4077125
0,2.9557318157551036,9450.489996,15.1720125,8.1334,9463.739996,8.0396,9464.239996,8.086500000000001,8.0160716895,,-1.564125
